측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20190325,강남대로,0.041,0.039,0.5,0.004,61,33
20190325,강동구,0.027,0.035,0.5,0.004,45,28
20190325,강변북로,0.054,0.017,0.3,0.003,57,33
20190325,강북구,0.033,0.031,0.5,0.003,52,26
20190325,강서구,0.028,0.041,0.4,0.004,44,23
20190325,공항대로,0.042,0.028,0.5,0.007,50,27
20190325,관악구,0.022,0.049,0.3,0.006,51,32
20190325,관악산,0.011,0.048,,0.005,52,27
20190325,광진구,0.031,0.029,0.5,0.004,51,31
20190325,구로구,0.02,0.041,0.3,0.006,46,27
20190325,궁동,0.034,0.029,0.7,0.005,41,23
20190325,금천구,0.024,0.041,0.4,0.004,43,26
20190325,남산,0.023,0.044,0.5,0.005,36,19
20190325,노원구,0.032,0.028,0.5,0.004,45,29
20190325,도봉구,0.026,0.031,0.5,0.005,47,28
20190325,도산대로,0.033,0.025,0.8,0.004,55,33
20190325,동대문구,0.03,0.037,0.4,0.004,41,26
20190325,동작구,0.027,0.04,0.4,0.003,46,29
20190325,동작대로,0.046,0.024,0.5,0.004,57,31
20190325,마포구,0.02,0.034,0.4,0.002,51,29
20190325,북한산,0.025,0.029,0.5,0.004,47,30
20190325,서대문구,0.027,0.035,0.9,0.004,50,31
20190325,서초구,0.027,0.035,0.3,0.004,51,34
20190325,성동구,0.036,0.033,0.4,0.002,60,35
20190325,성북구,0.037,0.027,0.7,0.004,45,21
20190325,세곡,0.03,0.028,0.6,0.005,31,20
20190325,송파구,0.031,0.037,0.4,0.004,51,28
20190325,시흥대로,0.042,0.03,0.6,0.005,54,28
20190325,신촌로,0.05,0.023,0.7,0.004,49,29
20190325,양천구,0.029,0.035,0.5,0.004,47,24
20190325,영등포구,0.034,0.028,0.4,0.004,57,37
20190325,영등포로,0.053,0.022,0.6,0.005,50,26
20190325,용산구,0.032,0.032,0.4,0.003,35,25
20190325,은평구,0.029,0.037,0.7,0.005,52,29
20190325,정릉로,0.049,0.018,0.5,0.003,54,34
20190325,종로,0.043,0.026,0.6,0.004,48,26
20190325,종로구,0.035,0.032,0.6,0.004,41,23
20190325,중구,0.037,0.035,0.5,0.004,41,24
20190325,중랑구,0.022,0.037,0.3,0.004,39,26
20190325,천호대로,0.039,0.03,0.5,0.004,54,28
20190325,청계천로,0.041,0.026,0.7,0.004,44,27
20190325,한강대로,0.042,0.021,0.5,0.004,63,33
20190325,행주,0.031,0.031,0.6,0.006,43,22
20190325,홍릉로,0.041,0.035,0.5,0.004,48,32
20190325,화랑로,0.042,0.019,0.3,0.004,44,37
20190326,강남구,0.022,0.027,0.4,0.006,50,32
20190326,강남대로,0.046,0.033,0.6,0.004,71,38
20190326,강동구,0.036,0.028,0.5,0.004,52,32
20190326,강변북로,0.057,0.015,0.4,0.003,72,40
20190326,강북구,0.019,0.042,0.4,0.003,61,32
20190326,강서구,0.028,0.04,0.4,0.004,54,28
20190326,공항대로,0.041,0.025,0.4,0.006,56,32
20190326,관악구,0.025,0.044,0.3,0.006,65,41
20190326,관악산,0.013,0.032,,0.005,39,19
20190326,광진구,0.032,0.028,0.6,0.005,62,39
20190326,구로구,0.022,0.036,0.3,0.006,57,31
20190326,궁동,0.037,0.025,0.6,0.005,43,26
20190326,금천구,0.029,0.035,0.4,0.004,52,30
20190326,남산,0.024,0.043,0.6,0.005,47,22
20190326,노원구,0.029,0.031,0.5,0.004,56,35
20190326,도봉구,0.018,0.04,0.4,0.005,59,35
20190326,도산대로,0.036,0.024,0.8,0.004,67,40
20190326,동대문구,0.027,0.039,0.5,0.004,54,32
20190326,동작구,0.031,0.037,0.4,0.004,55,35
20190326,동작대로,0.049,0.02,0.5,0.004,70,38
20190326,마포구,0.021,0.032,0.4,0.002,64,38
20190326,북한산,0.015,0.039,0.5,0.003,55,35
20190326,서대문구,0.026,0.036,0.8,0.004,67,39
20190326,서초구,0.028,0.035,0.3,0.004,67,40
20190326,성동구,0.04,0.031,0.5,0.003,81,44
20190326,성북구,0.031,0.033,0.6,0.004,57,27
20190326,세곡,0.039,0.021,0.7,0.005,32,19
20190326,송파구,0.039,0.028,0.5,0.004,56,33
20190326,시흥대로,0.047,0.027,0.6,0.005,63,32
20190326,신촌로,0.056,0.022,0.7,0.004,61,37
20190326,양천구,0.028,0.033,0.4,0.004,56,29
20190326,영등포구,0.033,0.026,0.4,0.005,67,40
20190326,영등포로,0.047,0.025,0.6,0.005,56,30
20190326,용산구,0.038,0.031,0.5,0.004,48,33
20190326,은평구,0.025,0.04,0.8,0.004,66,35
20190326,정릉로,0.042,0.02,0.5,0.003,76,42
20190326,종로,0.035,0.033,0.5,0.004,59,32
20190326,종로구,0.032,0.035,0.6,0.004,52,30
20190326,중구,0.031,0.042,0.4,0.004,51,29
20190326,중랑구,0.023,0.036,0.4,0.004,50,33
20190326,천호대로,0.047,0.025,0.5,0.004,59,31
20190326,청계천로,0.039,0.03,0.6,0.004,56,35
20190326,한강대로,0.036,0.025,0.5,0.004,75,41
20190326,행주,0.025,0.034,0.5,0.005,47,25
20190326,홍릉로,0.039,0.036,0.5,0.004,62,40
20190326,화랑로,0.041,0.019,0.4,0.004,52,45
20190327,강남구,0.018,0.041,0.5,0.007,80,56
20190327,강남대로,0.04,0.058,0.6,0.005,105,66
20190327,강동구,0.032,0.043,0.6,0.005,83,56
20190327,강변북로,0.05,0.028,0.5,0.003,103,65
20190327,강북구,0.022,0.056,0.6,0.004,101,57
20190327,강서구,0.03,0.054,0.6,0.005,94,55
20190327,공항대로,0.037,0.039,0.5,0.007,98,66
20190327,관악구,0.019,0.065,0.4,0.007,100,66
20190327,관악산,0.013,0.059,,0.006,85,50
20190327,광진구,0.031,0.041,0.8,0.005,94,62
20190327,구로구,0.02,0.053,0.4,0.007,95,59
20190327,궁동,0.033,0.036,0.7,0.005,77,46
20190327,금천구,0.024,0.052,0.6,0.005,80,50
20190327,남산,0.02,0.063,0.8,0.006,68,39
20190327,노원구,0.037,0.036,0.7,0.006,87,58
20190327,도봉구,0.02,0.054,0.6,0.007,95,62
20190327,도산대로,0.037,0.034,0.9,0.005,103,69
20190327,동대문구,0.031,0.052,0.6,0.005,78,50
20190327,동작구,0.023,0.057,0.5,0.005,84,58
20190327,동작대로,0.043,0.037,0.6,0.004,104,64
20190327,마포구,0.021,0.044,0.6,0.004,101,66
20190327,북한산,0.017,0.054,0.7,0.004,91,63
20190327,서대문구,0.028,0.048,1,0.005,98,67
20190327,서초구,0.024,0.053,0.4,0.005,103,63
20190327,성동구,0.033,0.051,0.6,0.003,114,70
20190327,성북구,0.035,0.043,0.7,0.005,84,46
20190327,세곡,0.033,0.038,0.8,0.006,59,37
20190327,송파구,0.032,0.045,0.6,0.004,87,58
20190327,시흥대로,0.035,0.046,0.7,0.006,97,54
20190327,신촌로,0.057,0.033,0.9,0.005,98,64
20190327,양천구,0.028,0.045,0.6,0.005,98,59
20190327,영등포구,0.031,0.041,0.5,0.005,101,72
20190327,영등포로,0.057,0.032,0.8,0.006,90,55
20190327,용산구,0.035,0.046,0.6,0.005,75,54
20190327,은평구,0.027,0.054,0.9,0.006,102,60
20190327,정릉로,0.047,0.023,0.6,0.003,106,71
20190327,종로,0.039,0.042,0.7,0.005,88,54
20190327,종로구,0.031,0.05,0.7,0.005,78,47
20190327,중구,0.034,0.055,0.6,0.005,79,49
20190327,중랑구,0.023,0.051,0.5,0.006,79,54
20190327,천호대로,0.045,0.042,0.6,0.004,95,53
20190327,청계천로,0.038,0.041,0.7,0.005,83,56
20190327,한강대로,0.042,0.03,0.6,0.006,111,69
20190327,행주,0.034,0.039,0.7,0.006,80,49
20190327,홍릉로,0.047,0.045,0.6,0.006,92,63
20190327,화랑로,0.044,0.027,0.5,0.004,74,71
20190328,강남구,0.022,0.027,0.5,0.006,82,54
20190328,강남대로,0.045,0.032,0.7,0.004,103,62
20190328,강동구,0.026,0.034,0.6,0.004,86,55
20190328,강변북로,0.052,0.016,0.5,0.003,98,62
20190328,강북구,0.018,0.042,0.5,0.003,94,50
20190328,강서구,0.026,0.039,0.5,0.004,84,44
20190328,공항대로,0.04,0.025,0.5,0.007,80,48
20190328,관악구,0.025,0.041,0.4,0.006,92,58
20190328,관악산,0.018,0.022,,0.004,66,34
20190328,광진구,0.027,0.031,0.7,0.004,91,59
20190328,구로구,0.021,0.035,0.4,0.006,83,50
20190328,궁동,0.038,0.025,0.7,0.005,67,39
20190328,금천구,0.03,0.033,0.5,0.004,79,47
20190328,남산,0.025,0.039,0.8,0.005,76,38
20190328,노원구,0.02,0.036,0.5,0.004,81,51
20190328,도봉구,0.016,0.042,0.5,0.005,83,50
20190328,도산대로,0.034,0.024,0.8,0.004,96,63
20190328,동대문구,0.024,0.04,0.5,0.004,80,47
20190328,동작구,0.029,0.037,0.5,0.004,84,56
20190328,동작대로,0.046,0.02,0.6,0.004,100,58
20190328,마포구,0.019,0.032,0.5,0.004,90,57
20190328,북한산,0.016,0.039,0.6,0.003,81,51
20190328,서대문구,0.022,0.036,0.9,0.003,92,58
20190328,서초구,0.027,0.033,0.4,0.004,97,64
20190328,성동구,0.03,0.033,0.6,0.003,107,64
20190328,성북구,0.029,0.033,0.7,0.003,84,42
20190328,세곡,0.036,0.024,0.8,0.005,63,36
20190328,송파구,0.034,0.03,0.6,0.003,88,58
20190328,시흥대로,0.042,0.027,0.6,0.004,79,43
20190328,신촌로,0.049,0.023,0.8,0.004,88,57
20190328,양천구,0.028,0.033,0.6,0.004,86,49
20190328,영등포구,0.035,0.024,0.5,0.005,90,63
20190328,영등포로,0.049,0.024,0.7,0.005,81,48
20190328,용산구,0.038,0.03,0.6,0.003,77,52
20190328,은평구,0.022,0.04,0.9,0.004,93,52
20190328,정릉로,0.034,0.02,0.5,0.003,100,60
20190328,종로,0.03,0.035,0.6,0.004,91,52
20190328,종로구,0.027,0.037,0.6,0.004,78,46
20190328,중구,0.028,0.04,0.6,0.003,79,46
20190328,중랑구,0.019,0.042,0.4,0.004,78,51
20190328,천호대로,0.043,0.03,0.6,0.003,95,52
20190328,청계천로,0.033,0.031,0.7,0.004,83,53
20190328,한강대로,0.034,0.026,0.5,0.004,99,62
20190328,행주,0.017,0.037,0.7,0.005,66,36
20190328,홍릉로,0.033,0.04,0.6,0.004,90,57
20190328,화랑로,0.03,0.028,0.4,0.004,77,67
20190329,강남구,0.02,0.03,0.3,0.006,33,19
20190329,강남대로,0.049,0.032,0.5,0.004,52,21
20190329,강동구,0.026,0.034,0.4,0.004,39,21
20190329,강변북로,0.042,0.024,0.3,0.003,44,21
20190329,강북구,0.013,0.046,0.4,0.003,40,17
20190329,강서구,0.022,0.042,0.4,0.004,38,17
20190329,공항대로,0.043,0.027,0.4,0.006,44,19
20190329,관악구,0.023,0.043,0.3,0.005,44,21
20190329,관악산,0.016,0.021,,0.004,43,20
20190329,광진구,0.023,0.034,0.5,0.004,39,22
20190329,구로구,0.02,0.037,0.2,0.005,40,17
20190329,궁동,0.034,0.03,0.6,0.005,35,17
20190329,금천구,0.028,0.035,0.4,0.004,38,20
20190329,남산,0.022,0.042,0.5,0.005,41,17
20190329,노원구,0.018,0.035,0.4,0.004,37,20
20190329,도봉구,0.012,0.044,0.4,0.005,37,18
20190329,도산대로,0.03,0.027,0.7,0.004,46,19
20190329,동대문구,0.024,0.041,0.4,0.003,33,18
20190329,동작구,0.027,0.038,0.4,0.003,39,21
20190329,동작대로,0.046,0.022,0.5,0.004,47,16
20190329,마포구,0.018,0.034,0.4,0.004,44,18
20190329,북한산,0.012,0.041,0.5,0.004,36,19
20190329,서대문구,0.019,0.038,0.7,0.003,42,19
20190329,서초구,0.026,0.035,0.2,0.004,38,21
20190329,성동구,0.025,0.039,0.4,0.004,50,21
20190329,성북구,0.026,0.034,0.5,0.003,39,17
20190329,세곡,0.036,0.025,0.6,0.005,28,15
20190329,송파구,0.029,0.033,0.4,0.003,41,21
20190329,시흥대로,0.042,0.028,0.5,0.004,41,19
20190329,신촌로,0.048,0.025,0.6,0.004,42,22
20190329,양천구,0.026,0.036,0.4,0.004,40,18
20190329,영등포구,0.033,0.026,0.3,0.005,46,24
20190329,영등포로,0.044,0.025,0.6,0.005,41,17
20190329,용산구,0.029,0.034,0.4,0.003,31,18
20190329,은평구,0.02,0.042,0.7,0.004,44,18
20190329,정릉로,0.037,0.022,0.4,0.003,48,22
20190329,종로,0.027,0.037,0.4,0.003,38,16
20190329,종로구,0.023,0.039,0.5,0.004,35,17
20190329,중구,0.024,0.043,0.4,0.003,33,17
20190329,중랑구,0.018,0.043,0.3,0.004,32,19
20190329,천호대로,0.038,0.03,0.5,0.003,45,20
